payment_id,rental_id,payment_date,payment_method,amount,payment_type,status
20720,10535,2025-10-14,Bank Transfer,990.97,Rental,Completed
20721,10535,2025-10-13,Debit Card,247.84,Rental,Pending
20722,10536,2025-07-02,Debit Card,1096.34,Deposit,Failed
20723,10536,2025-07-02,Credit Card,803.36,Rental,Refunded
20724,10536,2025-07-07,Bank Transfer,268.0,Rental,Failed
20725,10537,2024-04-29,Bank Transfer,1832.26,Deposit,Pending
20726,10538,2023-11-06,Cash,5363.8,Deposit,Pending
20727,10539,2024-05-21,Cash,936.98,Deposit,Refunded
20728,10539,2024-05-17,Credit Card,1331.39,Rental,Pending
20729,10540,2025-06-05,Cash,3569.19,Deposit,Refunded
20730,10540,2025-06-05,Bank Transfer,1392.7,Rental,Refunded
20731,10541,2024-09-11,Bank Transfer,1846.3,Deposit,Completed
20732,10542,2025-04-01,Cash,531.66,Rental,Completed
20733,10542,2025-03-28,Credit Card,503.02,Rental,Failed
20734,10542,2025-03-30,Credit Card,464.37,Rental,Failed
20735,10543,2024-09-22,Bank Transfer,3822.73,Deposit,Pending
20736,10544,2025-01-20,Debit Card,171.39,Deposit,Refunded
20737,10544,2025-01-18,Bank Transfer,226.73,Rental,Refunded
20738,10545,2024-02-09,Bank Transfer,2768.88,Deposit,Pending
20739,10546,2025-03-27,Cash,4601.55,Deposit,Completed
20740,10547,2025-11-14,Credit Card,330.86,Deposit,Pending
20741,10547,2025-11-13,Debit Card,377.02,Rental,Completed
20742,10547,2025-11-14,Cash,122.68,Rental,Pending
20743,10548,2023-10-31,Debit Card,10868.65,Deposit,Failed
20744,10549,2025-02-21,Debit Card,1076.0,Deposit,Refunded
20745,10549,2025-02-21,Debit Card,639.56,Rental,Refunded
20746,10550,2023-10-27,Cash,3215.54,Deposit,Pending
20747,10551,2025-08-25,Debit Card,6099.46,Deposit,Completed
20748,10552,2023-02-22,Cash,2538.99,Deposit,Failed
20749,10552,2023-02-22,Debit Card,3050.82,Rental,Refunded
20750,10553,2023-02-18,Debit Card,515.09,Deposit,Completed
20751,10553,2023-02-22,Credit Card,201.72,Rental,Pending
20752,10554,2023-03-13,Cash,1469.38,Deposit,Failed
20753,10555,2025-08-10,Credit Card,8039.8,Deposit,Pending
20754,10556,2025-08-18,Cash,1466.64,Deposit,Refunded
20755,10556,2025-08-18,Debit Card,720.77,Rental,Completed
20756,10556,2025-08-20,Credit Card,617.77,Rental,Failed
20757,10557,2023-04-23,Cash,-2001.92,Rental,Completed
20758,10557,2023-04-27,Debit Card,227.3,Rental,Pending
20759,10557,2023-04-28,Cash,419.19,Rental,Failed
20760,10558,2024-02-27,Cash,5894.73,Deposit,Refunded
20761,10559,2025-02-22,Cash,1248.29,Deposit,Failed
20762,10559,2025-02-21,Bank Transfer,462.46,Rental,Failed
20763,10559,2025-02-25,Cash,719.11,Rental,Completed
20764,10560,2023-09-07,Bank Transfer,2859.09,Deposit,Pending
20765,10560,2023-09-06,Credit Card,3787.64,Rental,Completed
20766,10560,2023-09-07,Bank Transfer,1155.56,Rental,Completed
20767,10561,2023-05-03,Bank Transfer,2752.99,Deposit,Refunded
20768,10561,2023-05-03,Cash,1676.45,Rental,Failed
20769,10562,2023-04-09,Credit Card,657.97,Deposit,Completed
20770,10562,2023-04-10,Debit Card,964.18,Rental,Failed
20771,10563,2025-08-20,Debit Card,1623.5,Deposit,Refunded
20772,10563,2025-08-23,Credit Card,1119.48,Rental,Completed
20773,10563,2025-08-20,Debit Card,1074.59,Rental,Completed
20774,10564,2025-06-13,Debit Card,2800.97,Deposit,Failed
20775,10564,2025-06-13,Credit Card,2624.92,Rental,Refunded
20776,10564,2025-06-10,Bank Transfer,2990.16,Rental,Pending
20777,10565,2024-04-15,Cash,3022.36,Deposit,Refunded
20778,10566,2025-07-25,Cash,244.17,Deposit,Pending
20779,10566,2025-07-26,Credit Card,209.33,Rental,Failed
20780,10566,2025-07-24,Debit Card,177.9,Rental,Pending
20781,10567,2023-05-14,Credit Card,931.42,Deposit,Completed
20782,10567,2023-05-13,Bank Transfer,1797.3,Rental,Refunded
20783,10568,2025-01-30,Bank Transfer,771.27,Deposit,Refunded
20784,10568,2025-01-26,Debit Card,69.59,Rental,Pending
20785,10568,2025-01-27,Bank Transfer,139.55,Rental,Failed
20786,10569,2023-10-27,Credit Card,6092.33,Deposit,Completed
20787,10570,2025-09-26,Cash,562.15,Rental,Refunded
20788,10570,2025-09-23,Credit Card,554.13,Rental,Failed
20789,10570,2025-09-28,Credit Card,294.29,Rental,Completed
20790,10571,2025-06-01,Credit Card,4562.67,Deposit,Refunded
20791,10572,2024-09-04,Cash,510.0,Rental,Failed
20792,10572,2024-09-03,Bank Transfer,449.43,Rental,Refunded
20793,10573,2023-12-15,Credit Card,3360.22,Deposit,Failed
20794,10573,2023-12-18,Credit Card,1195.6,Rental,Pending
20795,10573,2023-12-17,Bank Transfer,687.88,Rental,Refunded
20796,10574,2025-11-09,Credit Card,1240.26,Deposit,Failed
20797,10575,2025-11-23,Bank Transfer,2729.17,Deposit,Completed
20798,10575,2025-11-26,Debit Card,1702.62,Rental,Failed
20799,10575,2025-11-21,Credit Card,1853.76,Rental,Completed
20800,10576,2025-10-24,Credit Card,507.0,Deposit,Completed
20801,10576,2025-10-23,Bank Transfer,356.74,Rental,Completed
20802,10577,2024-03-11,Bank Transfer,836.26,Deposit,Pending
20803,10577,2024-03-12,Bank Transfer,983.21,Rental,Completed
20804,10578,2025-05-17,Bank Transfer,7652.35,Deposit,Failed
20805,10579,2024-09-21,Credit Card,889.96,Deposit,Completed
20806,10579,2024-09-18,Bank Transfer,999.64,Rental,Pending
20807,10580,2025-05-18,Bank Transfer,467.26,Deposit,Refunded
20808,10580,2025-05-20,Credit Card,261.52,Rental,Failed
20809,10580,2025-05-15,Bank Transfer,186.17,Rental,Refunded
20810,10581,2025-02-16,Credit Card,158.06,Deposit,Refunded
20811,10581,2025-02-18,Cash,183.45,Rental,Refunded
20812,10582,2023-11-21,Bank Transfer,2285.68,Deposit,Completed
20813,10583,2024-03-17,Credit Card,4841.82,Deposit,Completed
20814,10584,2023-05-06,Cash,5663.51,Deposit,Refunded
20815,10584,2023-05-05,Credit Card,3920.97,Rental,Failed
20816,10584,2023-05-05,Cash,1479.38,Rental,Failed
20817,10585,2025-10-25,Cash,1349.64,Deposit,Refunded
20818,10585,2025-10-28,Credit Card,1445.88,Rental,Refunded
20819,10586,2024-07-08,Bank Transfer,949.03,Deposit,Refunded
20820,10586,2024-07-09,Cash,662.58,Rental,Completed
20821,10586,2024-07-10,Cash,594.23,Rental,Pending
20822,10587,2024-09-04,Cash,1848.27,Deposit,Refunded
20823,10587,2024-09-01,Debit Card,1063.06,Rental,Failed
20824,10587,2024-09-04,Bank Transfer,539.69,Rental,Completed
20825,10588,2024-10-11,Bank Transfer,1414.35,Deposit,Completed
20826,10588,2024-10-07,Cash,487.86,Rental,Refunded
20827,10588,2024-10-06,Bank Transfer,703.75,Rental,Completed
20828,10589,2024-07-22,Credit Card,3072.29,Deposit,Completed
20829,10589,2024-07-25,Cash,894.0,Rental,Failed
20830,10589,2024-07-24,Cash,670.2,Rental,Failed
20831,10591,2024-01-27,Cash,2199.02,Deposit,Refunded
20832,10592,2024-03-31,Credit Card,3036.73,Deposit,Failed
20833,10592,2024-04-01,Cash,630.33,Rental,Failed
20834,10592,2024-03-27,Credit Card,892.81,Rental,Pending
20835,10593,2025-03-11,Debit Card,1022.93,Deposit,Refunded
20836,10593,2025-03-10,Cash,858.0,Rental,Completed
20837,10594,2025-02-13,Debit Card,1431.04,Deposit,Pending
20838,10594,2025-02-15,Credit Card,585.0,Rental,Failed
20839,10595,2025-01-22,Cash,1806.35,Deposit,Completed
20840,10595,2025-01-25,Bank Transfer,747.97,Rental,Completed
20841,10595,2025-01-26,Cash,806.39,Rental,Pending
20842,10596,2023-09-24,Bank Transfer,1482.05,Rental,Pending
20843,10596,2023-09-23,Bank Transfer,2682.02,Rental,Completed
20844,10597,2024-10-26,Credit Card,1072.41,Deposit,Failed
20845,10597,2024-10-27,Debit Card,1308.72,Rental,Refunded
20846,10598,2023-03-14,Cash,969.14,Deposit,Failed
20847,10598,2023-03-13,Cash,1652.96,Rental,Refunded
20848,10599,2023-11-15,Cash,476.81,Deposit,Pending
20849,10600,2023-05-08,Bank Transfer,1072.09,Deposit,Completed
20850,10600,2023-05-08,Bank Transfer,506.65,Rental,Failed
20851,10600,2023-05-06,Credit Card,881.53,Rental,Pending
20852,10601,2025-07-07,Debit Card,2259.19,Deposit,Refunded
20853,10602,2025-04-21,Bank Transfer,703.57,Deposit,Completed
20854,10602,2025-04-21,Cash,315.85,Rental,Failed
20855,10602,2025-04-20,Credit Card,99.66,Rental,Completed
20856,10603,2025-02-25,Debit Card,1611.96,Deposit,Completed
20857,10603,2025-02-27,Debit Card,1162.6,Rental,Refunded
20858,10604,2024-08-22,Cash,1429.86,Deposit,Pending
20859,10604,2024-08-21,Credit Card,551.88,Rental,Failed
20860,10604,2024-08-23,Cash,741.05,Rental,Completed
20861,10605,2025-05-05,Cash,5527.61,Deposit,Refunded
20862,10606,2025-08-06,Cash,1405.87,Deposit,Refunded
20863,10607,2025-06-16,Bank Transfer,1096.15,Deposit,Refunded
20864,10608,2023-10-28,Cash,980.15,Deposit,Pending
20865,10609,2025-01-26,Credit Card,2484.11,Deposit,Refunded
20866,10610,2024-12-08,Cash,543.44,Deposit,Refunded
20867,10610,2024-12-10,Bank Transfer,200.04,Rental,Failed
20868,10611,2025-03-29,Bank Transfer,2472.15,Deposit,Pending
20869,10611,2025-03-26,Credit Card,669.03,Rental,Failed
20870,10611,2025-03-25,Bank Transfer,1440.34,Rental,Failed
20871,10612,2025-11-20,Debit Card,947.95,Deposit,Refunded
20872,10612,2025-11-25,Bank Transfer,494.41,Rental,Failed
20873,10612,2025-11-23,Debit Card,213.03,Rental,Refunded
20874,10613,2025-10-10,Debit Card,1560.76,Deposit,Pending
20875,10613,2025-10-11,Bank Transfer,1311.03,Rental,Refunded
20876,10614,2023-05-02,Bank Transfer,1408.43,Deposit,Refunded
20877,10614,2023-04-27,Debit Card,377.45,Rental,Failed
20878,10614,2023-04-28,Credit Card,461.12,Rental,Completed
20879,10615,2025-10-01,Cash,1096.79,Deposit,Refunded
20880,10615,2025-09-27,Debit Card,637.3,Rental,Refunded
20881,10615,2025-09-28,Cash,1177.57,Rental,Refunded
20882,10616,2024-05-30,Bank Transfer,1463.92,Deposit,Failed
20883,10616,2024-05-31,Debit Card,372.49,Rental,Pending
20884,10616,2024-05-31,Debit Card,727.57,Rental,Pending
20885,10617,2025-02-15,Bank Transfer,238.78,Deposit,Pending
20886,10618,2025-08-15,Credit Card,1078.76,Deposit,Pending
20887,10618,2025-08-13,Credit Card,299.18,Rental,Pending
20888,10619,2025-01-31,Bank Transfer,587.35,Deposit,Failed
20889,10619,2025-01-28,Debit Card,392.74,Rental,Completed
20890,10619,2025-01-29,Bank Transfer,695.96,Rental,Pending
20891,10620,2024-04-05,Bank Transfer,715.25,Deposit,Refunded
20892,10620,2024-04-03,Credit Card,349.52,Rental,Refunded
20893,10620,2024-04-03,Debit Card,534.82,Rental,Refunded
20894,10621,2023-02-27,Bank Transfer,2163.48,Deposit,Pending
20895,10623,2025-11-27,Bank Transfer,2785.19,Deposit,Completed
20896,10624,2024-07-23,Debit Card,988.43,Deposit,Refunded
20897,10624,2024-07-18,Debit Card,186.52,Rental,Refunded
20898,10624,2024-07-23,Cash,368.72,Rental,Failed
20899,10625,2024-05-21,Debit Card,5954.57,Deposit,Refunded
20900,10626,2025-07-24,Credit Card,2768.24,Deposit,Failed
20901,10626,2025-07-24,Bank Transfer,2732.12,Rental,Pending
20902,10626,2025-07-22,Debit Card,994.84,Rental,Refunded
20903,10628,2023-04-24,Cash,2857.65,Deposit,Refunded
20904,10628,2023-04-26,Cash,1785.22,Rental,Pending
20905,10629,2025-02-13,Credit Card,1632.83,Deposit,Refunded
20906,10629,2025-02-15,Bank Transfer,402.27,Rental,Completed
20907,10629,2025-02-16,Cash,701.74,Rental,Pending
20908,10630,2023-12-15,Credit Card,3722.42,Deposit,Refunded
20909,10631,2025-07-11,Cash,2018.39,Deposit,Pending
20910,10632,2023-06-01,Bank Transfer,1894.28,Deposit,Refunded
20911,10633,2023-03-18,Cash,1579.29,Deposit,Completed
20912,10633,2023-03-17,Bank Transfer,1659.43,Rental,Pending
20913,10633,2023-03-17,Bank Transfer,1186.09,Rental,Completed
20914,10634,2023-02-15,Credit Card,1135.35,Deposit,Failed
20915,10635,2023-01-24,Credit Card,971.58,Deposit,Failed
20916,10635,2023-01-28,Bank Transfer,738.15,Rental,Refunded
20917,10635,2023-01-26,Credit Card,1411.91,Rental,Completed
20918,10636,2024-08-20,Credit Card,1360.18,Deposit,Refunded
20919,10636,2024-08-21,Bank Transfer,726.19,Rental,Failed
20920,10637,2023-08-26,Bank Transfer,727.76,Deposit,Refunded
20921,10637,2023-08-24,Cash,393.57,Rental,Completed
20922,10638,2023-02-03,Cash,683.43,Deposit,Completed
20923,10638,2023-02-03,Credit Card,319.58,Rental,Refunded
20924,10639,2024-04-13,Cash,4781.41,Deposit,Pending
20925,10639,2024-04-15,Bank Transfer,1192.9,Rental,Pending
20926,10639,2024-04-14,Credit Card,1087.62,Rental,Refunded
20927,10640,2023-06-25,Cash,1611.94,Deposit,Refunded
20928,10640,2023-06-21,Bank Transfer,1324.84,Rental,Pending
20929,10640,2023-06-26,Cash,748.65,Rental,Failed
20930,10641,2025-03-24,Bank Transfer,2149.42,Deposit,Pending
20931,10643,2023-12-21,Bank Transfer,513.45,Deposit,Refunded
20932,10643,2023-12-22,Bank Transfer,214.41,Rental,Pending
20933,10644,2023-02-27,Debit Card,1279.63,Deposit,Completed
20934,10645,2024-07-10,Debit Card,3051.25,Deposit,Completed
20935,10646,2024-02-29,Debit Card,397.56,Deposit,Refunded
20936,10646,2024-02-26,Debit Card,62.52,Rental,Refunded
20937,10646,2024-02-28,Debit Card,52.98,Rental,Pending
20938,10647,2023-10-26,Bank Transfer,216.69,Deposit,Failed
20939,10647,2023-10-23,Credit Card,353.71,Rental,Pending
20940,10648,2024-06-13,Bank Transfer,548.85,Deposit,Pending
20941,10649,2023-04-12,Bank Transfer,1368.66,Deposit,Refunded
20942,10650,2023-03-04,Debit Card,9531.04,Deposit,Pending
20943,10651,2024-08-14,Bank Transfer,2659.73,Deposit,Failed
20944,10652,2025-03-10,Cash,2018.8,Deposit,Completed
20945,10652,2025-03-09,Cash,1203.85,Rental,Refunded
20946,10652,2025-03-08,Debit Card,1277.52,Rental,Completed
20947,10653,2023-12-03,Debit Card,2005.26,Deposit,Failed
20948,10654,2025-04-11,Cash,397.46,Rental,Pending
20949,10654,2025-04-10,Debit Card,432.42,Rental,Refunded
20950,10655,2023-07-22,Bank Transfer,1601.03,Deposit,Completed
20951,10655,2023-07-24,Debit Card,1395.85,Rental,Completed
20952,10656,2025-04-29,Debit Card,3864.15,Deposit,Refunded
20953,10656,2025-04-28,Bank Transfer,775.12,Rental,Failed
20954,10656,2025-04-26,Debit Card,478.98,Rental,Failed
20955,10657,2025-11-06,Bank Transfer,1713.79,Deposit,Refunded
20956,10657,2025-11-02,Cash,251.94,Rental,Completed
20957,10657,2025-11-03,Cash,585.47,Rental,Refunded
20958,10658,2023-05-15,Cash,4455.86,Deposit,Refunded
20959,10658,2023-05-14,Bank Transfer,5205.23,Rental,Pending
20960,10659,2024-09-06,Cash,1259.4,Deposit,Failed
20961,10659,2024-09-07,Cash,2822.38,Rental,Pending
20962,10660,2024-10-25,Bank Transfer,460.52,Deposit,Pending
20963,10660,2024-10-29,Debit Card,349.61,Rental,Pending
20964,10661,2025-10-11,Bank Transfer,3057.53,Deposit,Failed
20965,10662,2023-03-25,Debit Card,416.41,Deposit,Pending
20966,10662,2023-03-27,Credit Card,714.57,Rental,Pending
20967,10662,2023-03-28,Credit Card,227.31,Rental,Completed
20968,10663,2024-09-16,Bank Transfer,2913.67,Deposit,Failed
20969,10664,2024-07-10,Debit Card,3952.13,Deposit,Completed
20970,10665,2025-11-04,Credit Card,2737.5,Deposit,Completed
20971,10666,2025-02-15,Debit Card,1451.56,Deposit,Completed
20972,10666,2025-02-12,Credit Card,881.75,Rental,Failed
20973,10666,2025-02-15,Bank Transfer,441.18,Rental,Failed
20974,10667,2025-10-09,Debit Card,2459.65,Deposit,Pending
20975,10667,2025-10-11,Credit Card,648.02,Rental,Completed
20976,10668,2024-07-22,Debit Card,1326.84,Deposit,Completed
20977,10668,2024-07-22,Credit Card,840.47,Rental,Pending
20978,10669,2023-08-29,Credit Card,297.28,Deposit,Pending
20979,10669,2023-08-27,Credit Card,82.72,Rental,Failed
20980,10669,2023-08-26,Cash,153.14,Rental,Failed
20981,10670,2023-03-02,Bank Transfer,691.85,Deposit,Failed
20982,10671,2025-11-05,Cash,1096.39,Deposit,Failed
20983,10671,2025-11-05,Bank Transfer,532.27,Rental,Failed
20984,10671,2025-11-07,Cash,410.35,Rental,Completed
20985,10672,2023-01-18,Bank Transfer,2066.53,Deposit,Pending
20986,10672,2023-01-20,Credit Card,2612.93,Rental,Failed
20987,10672,2023-01-20,Bank Transfer,1580.94,Rental,Pending
20988,10673,2023-12-20,Debit Card,1179.47,Deposit,Completed
20989,10673,2023-12-15,Credit Card,1880.07,Rental,Completed
20990,10674,2023-07-07,Cash,2746.78,Deposit,Pending
20991,10675,2025-07-14,Credit Card,6357.49,Deposit,Refunded
20992,10676,2024-07-29,Cash,2686.68,Deposit,Refunded
20993,10676,2024-07-29,Cash,768.29,Rental,Pending
20994,10676,2024-07-29,Bank Transfer,378.71,Rental,Failed
20995,10677,2024-02-02,Debit Card,2366.45,Deposit,Failed
20996,10678,2023-07-28,Credit Card,1994.55,Deposit,Failed
20997,10679,2023-06-24,Bank Transfer,2559.24,Deposit,Refunded
20998,10679,2023-06-24,Credit Card,910.91,Rental,Pending
20999,10679,2023-06-22,Credit Card,840.44,Rental,Completed
21000,10680,2023-09-09,Cash,2842.89,Deposit,Completed
21001,10681,2025-04-15,Cash,1121.17,Deposit,Pending
21002,10681,2025-04-13,Bank Transfer,772.56,Rental,Refunded
21003,10682,2023-12-01,Debit Card,3377.28,Deposit,Pending
21004,10683,2024-04-20,Credit Card,305.72,Deposit,Failed
21005,10683,2024-04-15,Cash,434.44,Rental,Failed
21006,10684,2023-10-21,Credit Card,1206.01,Deposit,Pending
21007,10684,2023-10-22,Credit Card,1018.85,Rental,Refunded
21008,10684,2023-10-26,Bank Transfer,755.24,Rental,Completed
21009,10685,2025-03-30,Bank Transfer,1662.3,Deposit,Pending
21010,10686,2024-01-18,Bank Transfer,3948.64,Deposit,Refunded
21011,10687,2023-10-13,Debit Card,1855.82,Deposit,Failed
21012,10687,2023-10-13,Debit Card,1686.35,Rental,Refunded
21013,10688,2023-05-03,Debit Card,1216.43,Deposit,Pending
21014,10688,2023-05-03,Credit Card,367.74,Rental,Completed
21015,10689,2024-06-07,Debit Card,488.21,Deposit,Refunded
21016,10689,2024-06-06,Bank Transfer,575.18,Rental,Completed
21017,10690,2025-09-16,Bank Transfer,349.68,Deposit,Refunded
21018,10690,2025-09-19,Debit Card,685.68,Rental,Refunded
21019,10691,2025-01-02,Debit Card,697.68,Deposit,Completed
21020,10691,2024-12-31,Credit Card,1215.77,Rental,Failed
21021,10692,2024-02-13,Bank Transfer,2627.62,Deposit,Pending
21022,10693,2024-09-22,Credit Card,7062.28,Deposit,Completed
21023,10694,2025-01-23,Debit Card,5157.63,Deposit,Refunded
21024,10695,2025-08-15,Bank Transfer,1348.56,Deposit,Completed
21025,10696,2024-01-14,Debit Card,181.57,Deposit,Refunded
21026,10696,2024-01-17,Cash,33.37,Rental,Pending
21027,10696,2024-01-19,Bank Transfer,47.4,Rental,Pending
21028,10697,2024-12-18,Debit Card,389.87,Deposit,Refunded
21029,10697,2024-12-21,Cash,162.79,Rental,Completed
21030,10698,2024-09-22,Credit Card,1130.14,Deposit,Completed
21031,10698,2024-09-24,Cash,887.36,Rental,Refunded
21032,10698,2024-09-24,Credit Card,325.86,Rental,Pending
21033,10699,2025-05-25,Credit Card,1210.14,Deposit,Completed
21034,10699,2025-05-26,Bank Transfer,546.69,Rental,Pending
21035,10699,2025-05-26,Credit Card,271.96,Rental,Failed
21036,10700,2023-04-11,Credit Card,5969.48,Deposit,Pending
21037,10701,2024-10-17,Debit Card,404.11,Deposit,Pending
21038,10701,2024-10-18,Credit Card,880.7,Rental,Refunded
21039,10702,2025-10-17,Debit Card,4673.91,Deposit,Failed
21040,10702,2025-10-14,Cash,889.17,Rental,Failed
21041,10702,2025-10-17,Debit Card,962.79,Rental,Refunded
21042,10703,2024-03-24,Credit Card,403.04,Deposit,Failed
21043,10703,2024-03-22,Bank Transfer,723.91,Rental,Refunded
21044,10704,2025-05-13,Bank Transfer,1312.35,Deposit,Failed
21045,10705,2023-03-05,Cash,7325.75,Deposit,Pending
21046,10705,2023-03-05,Credit Card,1889.8,Rental,Failed
21047,10706,2024-08-26,Cash,6126.82,Deposit,Completed
21048,10707,2024-10-12,Debit Card,2266.62,Deposit,Refunded
21049,10708,2025-10-15,Debit Card,3900.04,Deposit,Completed
21050,10709,2024-10-07,Debit Card,3914.9,Deposit,Failed
21051,10710,2025-01-16,Credit Card,4815.46,Deposit,Failed
21052,10710,2025-01-15,Bank Transfer,2190.66,Rental,Completed
21053,10710,2025-01-16,Credit Card,3971.05,Rental,Completed
21054,10711,2023-11-08,Debit Card,359.25,Deposit,Failed
21055,10711,2023-11-09,Debit Card,226.68,Rental,Pending
21056,10711,2023-11-09,Bank Transfer,75.35,Rental,Completed
21057,10712,2024-06-15,Debit Card,1743.45,Deposit,Completed
21058,10713,2025-02-27,Credit Card,7433.31,Deposit,Failed
21059,10714,2024-10-04,Debit Card,3541.21,Deposit,Failed
21060,10714,2024-10-02,Credit Card,3444.15,Rental,Failed
21061,10714,2024-10-03,Cash,3843.47,Rental,Pending
21062,10715,2025-04-17,Debit Card,5775.52,Deposit,Failed
21063,10716,2023-07-26,Credit Card,1143.29,Deposit,Completed
21064,10716,2023-07-21,Credit Card,2268.76,Rental,Failed
21065,10717,2024-11-26,Cash,1607.33,Deposit,Failed
21066,10717,2024-11-30,Cash,-785.54,Rental,Completed
21067,10717,2024-11-27,Cash,456.25,Rental,Failed
21068,10718,2024-03-04,Bank Transfer,3676.35,Deposit,Completed
21069,10719,2023-08-05,Debit Card,1490.85,Deposit,Pending
21070,10719,2023-08-04,Debit Card,851.75,Rental,Failed
21071,10720,2024-07-27,Cash,189.07,Deposit,Refunded
21072,10720,2024-07-25,Bank Transfer,91.24,Rental,Completed
21073,10720,2024-07-28,Debit Card,36.95,Rental,Completed
21074,10721,2023-10-14,Cash,4406.4,Deposit,Completed
21075,10722,2025-02-15,Credit Card,1746.95,Deposit,Pending
21076,10722,2025-02-20,Bank Transfer,433.55,Rental,Refunded
21077,10722,2025-02-17,Credit Card,388.61,Rental,Completed
21078,10723,2025-06-07,Credit Card,6237.35,Deposit,Completed
21079,10724,2023-09-22,Cash,2717.8,Deposit,Failed
21080,10725,2023-02-18,Cash,998.67,Deposit,Pending
21081,10726,2025-06-27,Bank Transfer,4175.54,Deposit,Pending
21082,10727,2023-08-22,Debit Card,2589.99,Deposit,Completed
21083,10728,2025-06-04,Credit Card,930.51,Deposit,Pending
21084,10729,2025-02-15,Credit Card,612.22,Deposit,Failed
21085,10729,2025-02-19,Cash,470.86,Rental,Pending
21086,10730,2025-05-06,Bank Transfer,493.34,Deposit,Pending
21087,10731,2025-11-11,Credit Card,6205.39,Deposit,Pending
21088,10731,2025-11-09,Debit Card,2942.52,Rental,Pending
21089,10732,2025-07-12,Credit Card,2785.85,Deposit,Failed
21090,10733,2024-01-30,Bank Transfer,583.1,Deposit,Refunded
21091,10733,2024-02-01,Credit Card,-516.79,Rental,Refunded
21092,10733,2024-01-29,Debit Card,764.05,Rental,Completed
21093,10734,2024-08-11,Debit Card,163.02,Deposit,Pending
21094,10734,2024-08-11,Cash,42.05,Rental,Refunded
21095,10734,2024-08-09,Bank Transfer,72.39,Rental,Pending
21096,10735,2023-02-08,Debit Card,553.68,Deposit,Failed
21097,10736,2025-04-28,Credit Card,888.46,Deposit,Pending
21098,10736,2025-05-01,Credit Card,953.03,Rental,Failed
21099,10737,2025-12-29,Cash,1168.46,Deposit,Refunded
21100,10738,2023-10-02,Debit Card,1499.59,Deposit,Pending
21101,10739,2024-09-23,Credit Card,928.98,Deposit,Failed
21102,10739,2024-09-28,Debit Card,197.71,Rental,Pending
21103,10739,2024-09-27,Bank Transfer,142.63,Rental,Refunded
21104,10740,2023-12-21,Debit Card,844.95,Deposit,Pending
21105,10740,2023-12-21,Debit Card,-304.35,Rental,Pending
21106,10740,2023-12-19,Cash,598.24,Rental,Failed
21107,10741,2023-04-07,Debit Card,1397.33,Deposit,Completed
21108,10741,2023-04-10,Cash,373.47,Rental,Refunded
21109,10741,2023-04-07,Credit Card,179.06,Rental,Pending
21110,10742,2025-03-08,Credit Card,386.4,Deposit,Pending
21111,10742,2025-03-05,Debit Card,365.0,Rental,Refunded
21112,10742,2025-03-05,Cash,347.82,Rental,Pending
21113,10743,2024-03-08,Cash,1575.96,Deposit,Failed
21114,10743,2024-03-06,Debit Card,1167.71,Rental,Completed
21115,10745,2023-09-21,Debit Card,1939.97,Deposit,Refunded
21116,10745,2023-09-22,Cash,1916.46,Rental,Refunded
21117,10746,2024-04-26,Debit Card,5814.59,Deposit,Completed
21118,10746,2024-04-30,Bank Transfer,2739.46,Rental,Refunded
21119,10747,2025-05-27,Credit Card,2067.93,Deposit,Completed
21120,10748,2025-10-06,Credit Card,2547.85,Deposit,Failed
21121,10748,2025-10-07,Credit Card,3349.68,Rental,Pending
21122,10749,2024-07-30,Cash,540.25,Deposit,Refunded
21123,10749,2024-07-30,Bank Transfer,454.72,Rental,Completed
21124,10750,2024-06-05,Credit Card,575.16,Deposit,Pending
21125,10750,2024-06-07,Debit Card,73.68,Rental,Failed
21126,10750,2024-06-04,Debit Card,121.17,Rental,Refunded
21127,10751,2023-04-28,Bank Transfer,1702.11,Deposit,Refunded
21128,10751,2023-04-25,Bank Transfer,2529.62,Rental,Completed
21129,10752,2024-11-01,Bank Transfer,443.25,Deposit,Pending
21130,10752,2024-11-02,Credit Card,219.56,Rental,Pending
21131,10752,2024-11-02,Bank Transfer,227.49,Rental,Refunded
21132,10753,2025-01-21,Credit Card,192.89,Deposit,Refunded
21133,10753,2025-01-19,Credit Card,77.07,Rental,Completed
21134,10753,2025-01-18,Credit Card,93.91,Rental,Completed
21135,10754,2025-02-11,Cash,711.87,Deposit,Pending
21136,10754,2025-02-08,Cash,601.62,Rental,Pending
21137,10754,2025-02-12,Cash,215.06,Rental,Completed
21138,10755,2025-12-20,Credit Card,469.66,Deposit,Refunded
21139,10755,2025-12-19,Credit Card,330.59,Rental,Pending
21140,10755,2025-12-23,Bank Transfer,232.66,Rental,Completed
21141,10756,2023-10-09,Cash,322.22,Deposit,Completed
21142,10756,2023-10-09,Debit Card,328.41,Rental,Pending
21143,10757,2023-04-04,Bank Transfer,5308.3,Deposit,Completed
21144,10758,2023-07-14,Cash,1482.24,Deposit,Failed
21145,10758,2023-07-16,Bank Transfer,781.4,Rental,Refunded
21146,10758,2023-07-12,Cash,1794.11,Rental,Failed
21147,10759,2025-11-11,Bank Transfer,368.89,Deposit,Completed
21148,10759,2025-11-06,Credit Card,171.14,Rental,Failed
21149,10759,2025-11-07,Credit Card,48.22,Rental,Refunded
21150,10760,2023-06-20,Debit Card,985.66,Deposit,Refunded
21151,10760,2023-06-19,Credit Card,1317.57,Rental,Completed
